Restaurant ID,Restaurant_Name,Country Code,City,Address,Locality,Locality Verbose,lon,lat,Cuisines,cost_for_two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price_Range,Rating,Rating color,Review,Votes
6600116,Gero,30,Bras�_lia,"Shopping Iguatemi - piso 1, SHIN CA 4, Lote A, Lago Norte, Bras�_lia","Shopping Iguatemi, Lago Norte","Shopping Iguatemi, Lago Norte, Bras�_lia",-47.885812,-15.720118,Italian,350,Brazilian Real(R$),No,No,No,No,4,3.3,Orange,Average,8
6601457,Brazilian American Burgers,30,Bras�_lia,"CLSN 301, Bloco C, Loja 86, Sudoeste, Bras�_lia",Sudoeste,"Sudoeste, Bras�_lia",-47.92102778,-15.79753056,"American, Burger",50,Brazilian Real(R$),No,No,No,No,2,3.6,Yellow,Good,9
7303219,Pesqueiro Eco Gourmet,30,Rio de Janeiro,"Praia da Barra da Tijuca, Avenida L�_cio Costa, Ilha 25, Barra da Tijuca, Rio de Janeiro",Barra da Tijuca,"Barra da Tijuca, Rio de Janeiro",-43.377,-23.0115,"Seafood, Bar Food, Brazilian",140,Brazilian Real(R$),No,No,No,No,4,4,Green,Very Good,7
7304307,Confeitaria Colombo,30,Rio de Janeiro,"Rua Gon�_alves Dias, 32, Centro, Rio de Janeiro",Centro,"Centro, Rio de Janeiro",-43.178826,-22.905293,"Desserts, Cafe",100,Brazilian Real(R$),No,No,No,No,4,4.8,Dark Green,Excellent,29
7301215,Bibi,30,Rio de Janeiro,"Rua Santa Clara, 36, Copabana, Rio de Janeiro",Copacabana,"Copacabana, Rio de Janeiro",-43.18669167,-22.97207222,"Juices, Healthy Food",60,Brazilian Real(R$),No,No,No,No,3,4.7,Dark Green,Excellent,24
7300596,Cervantes,30,Rio de Janeiro,"Avenida Prado Junior, 335 B, Copacabana, Rio de Janeiro",Copacabana,"Copacabana, Rio de Janeiro",-43.17583333,-22.96216667,"Beverages, Bar Food, Fast Food",90,Brazilian Real(R$),No,No,No,No,3,4.5,Dark Green,Excellent,29
7300612,Amir,30,Rio de Janeiro,"Rua Ronald de Carvalho, 55, Copacabana, Rio de Janeiro",Copacabana,"Copacabana, Rio de Janeiro",-43.176,-22.96516667,Lebanese,170,Brazilian Real(R$),No,No,No,No,4,4.2,Green,Very Good,11
7300704,TT Burger,30,Rio de Janeiro,"Galeria River, Rua Francisco Otaviano, 67, Copacabana, Rio de Janeiro","Galeria River, Copacabana","Galeria River, Copacabana, Rio de Janeiro",-43.191,-22.98683333,Burger,60,Brazilian Real(R$),No,No,No,No,3,4.8,Dark Green,Excellent,19
7300955,Braseiro da G��vea,30,Rio de Janeiro,"Pra�_a Santos Dumont, 116, G��vea, Rio de Janeiro",G��vea,"G��vea, Rio de Janeiro",-43.227042,-22.973507,"Brazilian, Bar Food",100,Brazilian Real(R$),No,No,No,No,4,4.9,Dark Green,Excellent,40
7300521,Balada Mix,30,Rio de Janeiro,"Rua An�_bal de Mendon�_a, 37, Ipanema, Rio de Janeiro",Ipanema,"Ipanema, Rio de Janeiro",-43.211425,-22.98520833,"Brazilian, Healthy Food, Juices, Pizza",90,Brazilian Real(R$),No,No,No,No,3,4.6,Dark Green,Excellent,21
7300515,Garota de Ipanema,30,Rio de Janeiro,"Rua Vinicius de Moraes, 49, Ipanema, Rio de Janeiro",Ipanema,"Ipanema, Rio de Janeiro",-43.203,-22.98533333,"Brazilian, Bar Food",120,Brazilian Real(R$),No,No,No,No,4,4.9,Dark Green,Excellent,49
7300483,Zaz�� Bistr�� Tropical,30,Rio de Janeiro,"Rua Joana Ang��lica, 40, Ipanema, Rio de Janeiro",Ipanema,"Ipanema, Rio de Janeiro",-43.20520833,-22.98531944,Brazilian,170,Brazilian Real(R$),No,No,No,No,4,4.6,Dark Green,Excellent,21
7301064,Fil�� de Ouro,30,Rio de Janeiro,"Rua Jardim Bot��nico, 731, Jardim Bot��nico, Lagoa, Rio de Janeiro",Lagoa,"Lagoa, Rio de Janeiro",-43.219563,-22.966647,Brazilian,90,Brazilian Real(R$),No,No,No,No,3,4.3,Green,Very Good,14
7304312,D.O.C Ristorante,30,Rio de Janeiro,"Le Monde, Bloco 3, Lojas A/B, Avenida das Am��ricas, 3500, Barra da Tijuca, Rio de Janeiro","Le Monde, Barra da Tijuca","Le Monde, Barra da Tijuca, Rio de Janeiro",-43.34879167,-22.99991111,Italian,150,Brazilian Real(R$),No,No,No,No,4,4,Green,Very Good,5
2683,Aura - The Claridges,1,New Delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi","The Claridges, Aurangzeb Road","The Claridges, Aurangzeb Road, New Delhi",77.2169659,28.6001706,Continental,4100,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,42
2682,Dhaba - The Claridges,1,New Delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi","The Claridges, Aurangzeb Road","The Claridges, Aurangzeb Road, New Delhi",77.2168724,28.6001728,North Indian,4300,Indian Rupees(Rs.),Yes,No,No,No,4,3.9,Yellow,Good,548
2681,Jade - The Claridges,1,New Delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi 110011","The Claridges, Aurangzeb Road","The Claridges, Aurangzeb Road, New Delhi",77.2168963,28.6001953,Chinese,5000,Indian Rupees(Rs.),Yes,No,No,No,4,3.8,Yellow,Good,134
2674,Pickwicks - The Claridges,1,New Delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi","The Claridges, Aurangzeb Road","The Claridges, Aurangzeb Road, New Delhi",77.2168839,28.6001694,"European, Continental",3600,Indian Rupees(Rs.),Yes,No,No,No,4,3.7,Yellow,Good,139
2684,Ye Old Bakery - The Claridges,1,New Delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi 110011","The Claridges, Aurangzeb Road","The Claridges, Aurangzeb Road, New Delhi",77.2169297,28.6001541,"Bakery, Desserts",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,65
2675,Sevilla - The Claridges,1,New Delhi,"The Claridges, 12, Dr. A.P.J. Abdul Kalam Road, Aurangzeb Road, New Delhi","The Claridges, Aurangzeb Road","The Claridges, Aurangzeb Road, New Delhi",77.2168927,28.6001767,"Spanish, Italian",4500,Indian Rupees(Rs.),Yes,No,No,No,4,4.3,Green,Very Good,800
3227,GBar - The Grand New Delhi,1,New Delhi,"The Grand New Delhi, Phase II, Nelson Mandela Road, Vasant Kunj, New Delhi","The Grand New Delhi, Vasant Kunj","The Grand New Delhi, Vasant Kunj, New Delhi",77.15246,28.538993,"American, Finger Food",2650,Indian Rupees(Rs.),Yes,No,No,No,4,3.3,Orange,Average,145
4840,Cascades - The Grand New Delhi,1,New Delhi,"The Grand New Delhi, Phase II, Nelson Mandela Road, Vasant Kunj, New Delhi","The Grand New Delhi, Vasant Kunj","The Grand New Delhi, Vasant Kunj, New Delhi",77.15246,28.538993,"North Indian, Continental, Asian",3200,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,97
2726,1911 Bar - The Imperial,1,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218185,28.625443,"Finger Food, European",2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.2,Orange,Average,10
301523,Nostalgia at 1911 Brasserie - The Imperial,1,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,28.625445,"European, Continental",6000,Indian Rupees(Rs.),Yes,No,No,No,4,3.2,Orange,Average,12
2729,Patiala Peg - The Imperial,1,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,28.625445,Finger Food,3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.3,Orange,Average,25
2724,1911 - The Imperial,1,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218185,28.625443,"North Indian, Chinese, South Indian, Italian",6000,Indian Rupees(Rs.),Yes,No,No,No,4,3.9,Yellow,Good,272
2728,Daniell's Tavern - The Imperial,1,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,28.625445,North Indian,4000,Indian Rupees(Rs.),Yes,No,No,No,4,3.7,Yellow,Good,59
2730,La Baguette - The Imperial,1,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,28.625445,"Desserts, Bakery",900,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,45
2727,San Gimignano - The Imperial,1,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,28.625445,Italian,5000,Indian Rupees(Rs.),Yes,No,No,No,4,3.7,Yellow,Good,104
2731,The Atrium - The Imperial,1,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,28.625445,"European, Desserts",2500,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,57
2725,The Spice Route - The Imperial,1,New Delhi,"The Imperial, Janpath, New Delhi","The Imperial, Janpath","The Imperial, Janpath, New Delhi",77.218187,28.625445,"Malaysian, Thai, Kerala, Vietnamese, Sri Lankan",6000,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,259
18237363,Bao Cha,1,New Delhi,"Shop 21, The India Mall, Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.26898376,28.56164003,"Chinese, Thai, Asian",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Orange,Average,90
18322518,Nazeer Delicacies,1,New Delhi,"45-46, 1st Floor, The India Mall, Community Centre, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.26894453,28.56161147,"North Indian, Mughlai",900,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,21
1023,Open Oven,1,New Delhi,"1, GF-58, The India Mall, 1 Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.269154,28.567481,"Bakery, Desserts, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,109
18277022,Slurp Pasta Express,1,New Delhi,"Ground Floor, The India Mall, 1 Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.26888552,28.56162678,"Cafe, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
18354650,Urban Gala,1,New Delhi,"1st Floor, The India Mall, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.26885669,28.56179522,"Chinese, Cafe",700,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,19
9671,Shree Rathnam,1,New Delhi,"2 & 3, The India Mall, Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.26870917,28.56165594,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.5,Yellow,Good,96
18424209,Stuffed Kathi Roll,1,New Delhi,"Ground Floor, The India Mall, Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.2690978,28.5616595,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
149,Subway,1,New Delhi,"54, The India Mall, Community Centre, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.2685174,28.5614696,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,1.9,Red,Poor,146
8842,24/7 Pastry Shop - The Lalit New Delhi,1,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.22762946,28.63110267,"Bakery, Desserts",900,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,46
8817,Le Petit Cafe - The Lalit New Delhi,1,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.22762745,28.63113239,Cafe,1600,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,31
309110,The Grill Room - The Lalit New Delhi,1,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.227277,28.631407,Continental,4500,Indian Rupees(Rs.),Yes,No,No,No,4,3.4,Orange,Average,51
301524,24/7 Bar- The Lalit New Delhi,1,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.227277,28.631407,Finger Food,3000,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,45
3910,24/7 Restaurant - The Lalit New Delhi,1,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.22756944,28.63148611,"Continental, North Indian, Italian, Asian",5100,Indian Rupees(Rs.),Yes,No,No,No,4,3.7,Yellow,Good,419
3027,Baluchi - The Lalit New Delhi,1,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.22764019,28.63120891,"Mughlai, North Indian, South Indian",4500,Indian Rupees(Rs.),Yes,No,No,No,4,3.9,Yellow,Good,265
4907,Kitty Su - The Lalit New Delhi,1,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.228133,28.6317423,Finger Food,5000,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,747
104,Woks - The Lalit New Delhi,1,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.227277,28.631407,"Chinese, Seafood",4500,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,62
300688,Caf�� Knosh - The Leela Ambience Convention Hotel,1,New Delhi,"The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi",The Leela Ambience Convention Hotel,"The Leela Ambience Convention Hotel, New Delhi",77.30317778,28.66113333,"North Indian, Italian",2700,Indian Rupees(Rs.),Yes,No,No,No,4,3.9,Yellow,Good,186
300697,Cherry Bar - The Leela Ambience Convention Hotel,1,New Delhi,"The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi",The Leela Ambience Convention Hotel,"The Leela Ambience Convention Hotel, New Delhi",77.30317778,28.66113333,Finger Food,2650,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,48
300696,Mei Kun - The Leela Ambience Convention Hotel,1,New Delhi,"The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi",The Leela Ambience Convention Hotel,"The Leela Ambience Convention Hotel, New Delhi",77.30317778,28.66113333,Thai,3500,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,42
300695,Dilli 32 - The Leela Ambience Convention Hotel,1,New Delhi,"The Leela Ambience Convention Hotel, Maharaja Surajmal Road, Near Yamuna Sports Complex, Vivek Vihar, New Delhi",The Leela Ambience Convention Hotel,"The Leela Ambience Convention Hotel, New Delhi",77.30317778,28.66113333,North Indian,3500,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,184
4917,Jamavar - The Leela Palace,1,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",77.1889269,28.5794095,"North Indian, Mughlai",4000,Indian Rupees(Rs.),Yes,No,No,No,4,3.9,Yellow,Good,241
4910,Le Cirque - The Leela Palace,1,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",77.1889752,28.5793901,"French, Italian",5000,Indian Rupees(Rs.),Yes,No,No,No,4,3.8,Yellow,Good,199
6812,MEGU - The Leela Palace,1,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",77.1889651,28.5794009,"Japanese, Sushi",5500,Indian Rupees(Rs.),Yes,No,No,No,4,3.9,Yellow,Good,178
4911,The Library - The Leela Palace,1,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",77.1885648,28.5802165,"Italian, Continental",3500,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,59
4915,The Lobby Lounge - The Leela Palace,1,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",77.1890039,28.5793611,"Cafe, Continental",2000,Indian Rupees(Rs.),No,No,No,No,4,3.6,Yellow,Good,32
310878,The Lodhi Bakery - The Lodhi,1,New Delhi,"The Lodhi, Lodhi Road, New Delhi","The Lodhi, Lodhi Road","The Lodhi, Lodhi Road, New Delhi",77.238056,28.592135,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
3283,Elan - The Lodhi,1,New Delhi,"The Lodhi, Lodhi Road, New Delhi","The Lodhi, Lodhi Road","The Lodhi, Lodhi Road, New Delhi",77.238315,28.5921591,"North Indian, Continental, Italian",3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.8,Yellow,Good,185
2768,Agni - The Park,1,New Delhi,"The Park, 15, Parliament Street, Connaught Place, New Delhi","The Park, Connaught Place","The Park, Connaught Place, New Delhi",77.21734352,28.62098574,"Mughlai, Italian, Finger Food, Middle Eastern",3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.3,Orange,Average,199
2770,Mist - The Park,1,New Delhi,"The Park, 15, Parliament Street, Connaught Place, New Delhi","The Park, Connaught Place","The Park, Connaught Place, New Delhi",77.21736733,28.62098721,"Continental, Italian, American, North Indian",3500,Indian Rupees(Rs.),Yes,No,No,No,4,3.3,Orange,Average,169
2769,Aqua - The Park,1,New Delhi,"The Park, 15, Parliament Street, Connaught Place, New Delhi","The Park, Connaught Place","The Park, Connaught Place, New Delhi",77.216002,28.628885,"Continental, Italian, Mediterranean",4500,Indian Rupees(Rs.),Yes,No,No,No,4,3.8,Yellow,Good,773
3202,Atrium Bar  & Lounge - The Suryaa New Delhi,1,New Delhi,"The Suryaa New Delhi, New Friends Colony, New Delhi","The Suryaa New Delhi, New Friends Colony","The Suryaa New Delhi, New Friends Colony, New Delhi",77.26953889,28.56109444,Finger Food,3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.1,Orange,Average,26
4101,French Crust - The Suryaa New Delhi,1,New Delhi,"The Suryaa New Delhi, New Friends Colony, New Delhi","The Suryaa New Delhi, New Friends Colony","The Suryaa New Delhi, New Friends Colony, New Delhi",77.26953889,28.56109444,"Cafe, Bakery",900,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,19
312902,Club BW - The Suryaa New Delhi,1,New Delhi,"The Suryaa New Delhi, New Friends Colony, New Delhi","The Suryaa New Delhi, New Friends Colony","The Suryaa New Delhi, New Friends Colony, New Delhi",77.269656,28.561179,"Finger Food, Continental, Italian, Chinese",4400,Indian Rupees(Rs.),No,No,No,No,4,3.6,Yellow,Good,90
5325,Sampan - The Suryaa New Delhi,1,New Delhi,"The Suryaa New Delhi, New Friends Colony, New Delhi","The Suryaa New Delhi, New Friends Colony","The Suryaa New Delhi, New Friends Colony, New Delhi",77.269618,28.561053,"Thai, Chinese, Japanese",2500,Indian Rupees(Rs.),Yes,No,No,No,4,3.7,Yellow,Good,111
4496,The Grill Room - The Taj Mahal Hotel,1,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.2241228,28.6051535,"Mediterranean, European",5000,Indian Rupees(Rs.),No,No,No,No,4,3.1,Orange,Average,15
2688,Emperor's Lounge - The Taj Mahal Hotel,1,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.2241405,28.6051689,Cafe,2500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,79
2690,Machan - The Taj Mahal Hotel,1,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.2241369,28.6051648,"North Indian, European, Continental",5000,Indian Rupees(Rs.),No,No,No,No,4,3.9,Yellow,Good,696
3948,Ricks Bar - The Taj Mahal Hotel,1,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.22273611,28.60440165,"Malaysian, Thai",4200,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,64
2694,Wasabi by Morimoto - The Taj Mahal Hotel,1,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.2243039,28.6052532,"Japanese, Sushi",6000,Indian Rupees(Rs.),Yes,No,No,No,4,3.9,Yellow,Good,183
2689,House of Ming - The Taj Mahal Hotel,1,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.2246182,28.6051487,Chinese,5500,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,398
2693,Varq - The Taj Mahal Hotel,1,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.2241401,28.605189,"Seafood, North Indian",4500,Indian Rupees(Rs.),Yes,No,No,No,4,4.2,Green,Very Good,541
18400770,Capital Kitchen - Taj Palace Hotel,1,New Delhi,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","The Taj Palace Hotel, Chanakyapuri","The Taj Palace Hotel, Chanakyapuri, New Delhi",77.1701408,28.5950782,"North Indian, European, Asian",2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.7,Yellow,Good,42
18376469,Spicy Duck - Taj Palace Hotel,1,New Delhi,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","The Taj Palace Hotel, Chanakyapuri","The Taj Palace Hotel, Chanakyapuri, New Delhi",77.1702198,28.5948008,Asian,4000,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,24
2701,Orient Express - Taj Palace Hotel,1,New Delhi,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","The Taj Palace Hotel, Chanakyapuri","The Taj Palace Hotel, Chanakyapuri, New Delhi",77.170087,28.5950077,European,8000,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,145
2702,The Tea Lounge - Taj Palace Hotel,1,New Delhi,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","The Taj Palace Hotel, Chanakyapuri","The Taj Palace Hotel, Chanakyapuri, New Delhi",77.1703995,28.5945492,Cafe,1500,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,76
9709,Bonitos - The Uppal,1,New Delhi,"The Uppal, NH-8, Near, Aerocity, New Delhi","The Uppal, Aerocity","The Uppal, Aerocity, New Delhi",77.101847,28.535183,"Continental, Thai, Chinese, North Indian",3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.2,Orange,Average,28
312319,Bonitos Blu - The Uppal,1,New Delhi,"The Uppal, NH-8, Near, Aerocity, New Delhi","The Uppal, Aerocity","The Uppal, Aerocity, New Delhi",77.101847,28.535183,"North Indian, Asian, Continental",2500,Indian Rupees(Rs.),Yes,No,No,No,4,3,Orange,Average,5
311858,The Gourmet Shop - The Uppal,1,New Delhi,"The Uppal, Ground Floor, NH-8, Mahipalpur Extension, Aerocity, New Delhi","The Uppal, Aerocity","The Uppal, Aerocity, New Delhi",77.101847,28.535183,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,4
131,Chopsticks,1,New Delhi,"The Village Restaurant Complex, Next to Sirifort Auditorium, Khel Gaon Marg, New Delhi","The Village Restaurant Complex, Khel Gaon Marg","The Village Restaurant Complex, Khel Gaon Marg, New Delhi",77.2133902,28.5525438,"Chinese, Thai",1700,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,350
313200,TabulaBeach Cafe,1,New Delhi,"The Village Restaurant Complex, Asiad Village, Khel Gaon Marg, New Delhi","The Village Restaurant Complex, Khel Gaon Marg","The Village Restaurant Complex, Khel Gaon Marg, New Delhi",77.213191,28.5523566,"European, American",1600,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,637
18282047,Arriba - Mexican Grill & Tequileria,1,New Delhi,"The Village Restaurant Complex, Asiad Village, Khel Gaon Marg, New Delhi","The Village Restaurant Complex, Khel Gaon Marg","The Village Restaurant Complex, Khel Gaon Marg, New Delhi",77.2129742,28.55231,Mexican,2500,Indian Rupees(Rs.),Yes,No,No,No,4,4.1,Green,Very Good,146
18459030,Chatori Gali,1,New Delhi,"Central Hall, Patiala House Court, Tilak Marg, New Delhi",Tilak Marg,"Tilak Marg, New Delhi",0,0,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
302136,Aggarwal Sweet Center,1,New Delhi,"1A/13, West Zone, Ganesh Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0919833,28.6350967,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6
301767,Aggarwal Sweets,1,New Delhi,"WZ-22A, Mukherjee Park, Chaukhandi Road, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0994142,28.6419765,"Street Food, Desserts",250,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,11
302103,Alag Khana Khazana,1,New Delhi,"Guru Ram Das Marg, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0862978,28.6389981,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
310273,Bhape Di Hatti,1,New Delhi,"Near Sanatan Dharam Mandir, Main Market, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0968578,28.6384031,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
